7163	WP_019566432.1	2	3	-	-	X971_RS14470	1	660	amino acid ABC transporter permease
7164	WP_038493740.1	2	3	-	-	X971_RS14475	1	672	polar amino acid ABC transporter permease
7165	WP_003517795.1	2	3	-	-	X971_RS14480	1	786	amino acid ABC transporter substrate-binding protein
7166	WP_003517798.1	2	3	-	-	X971_RS14485	1	753	GntR family transcriptional regulator
7167	WP_038493743.1	2	3	-	-	X971_RS14490	1	981	DNA polymerase III subunit epsilon
7168	WP_038493746.1	2	3	-	-	X971_RS14495	1	1800	FAD-dependent oxidoreductase
7169	WP_038493749.1	2	3	-	-	X971_RS14500	1	1074	zinc-binding dehydrogenase
7170	WP_038493752.1	2	3	-	-	X971_RS14505	1	1875	sigma-54-dependent Fis family transcriptional regulator
7171	WP_038493755.1	2	3	-	-	X971_RS14510	1	414	hypothetical protein
7172	WP_038493758.1	2	3	-	-	X971_RS14515	1	894	glycosyl transferase
7173	WP_003517811.1	2	3	-	-	X971_RS14520	1	1785	methyl-accepting chemotaxis protein
7174	WP_038493762.1	2	3	+	-	X971_RS14525	1	186	hypothetical protein
7175	WP_025595986.1	2	3	+	-	X971_RS14530	1	474	hypothetical protein
7176	WP_003517816.1	2	3	+	-	X971_RS14535	1	1344	sn-glycerol 3-phosphate ABC transporter
7177	WP_035199309.1	2	3	+	-	X971_RS14540	1	891	glycerol-3-phosphate transporter permease
7178	WP_038493768.1	2	3	+	-	X971_RS14545	1	888	ABC transporter permease
7179	WP_025595982.1	2	3	+	-	X971_RS14550	1	1122	glycerol-3-phosphate ABC transporter ATP-binding protein
7180	WP_003517825.1	2	3	+	-	X971_RS14555	1	1329	nitrilotriacetate monooxygenase component A
7181	WP_019566444.1	2	3	+	-	X971_RS14560	1	996	aliphatic sulfonate ABC transporter
7182	WP_038493771.1	2	3	+	-	X971_RS14565	1	870	ABC transporter permease
7183	WP_013761384.1	2	3	+	-	X971_RS14570	1	735	sulfonate ABC transporter ATP-binding protein
7184	WP_019566447.1	2	3	-	-	X971_RS14575	1	828	sugar ABC transporter permease
7185	WP_003517835.1	2	3	-	-	X971_RS14580	1	885	sugar ABC transporter permease
7186	WP_019566448.1	2	3	-	-	X971_RS14585	1	1275	sugar ABC transporter substrate-binding protein
7187	WP_038493774.1	2	3	-	-	X971_RS14590	1	1074	sugar ABC transporter ATP-binding protein
7188	WP_003517842.1	2	3	-	-	X971_RS14595	1	1512	alpha-N-arabinofuranosidase
7189	WP_038493777.1	2	3	-	-	X971_RS14600	1	930	transcriptional regulator
7190	WP_003517844.1	2	3	-	-	X971_RS14605	1	1293	sugar ABC transporter substrate-binding protein
7191	WP_038493780.1	2	3	+	-	X971_RS14610	1	1065	LacI family transcriptional regulator
7192	WP_038493783.1	2	3	+	-	X971_RS14615	1	1878	hypothetical protein
7193	WP_038493786.1	2	3	+	-	X971_RS14620	1	1017	2-hydroxyacid dehydrogenase
7194	WP_038493790.1	2	3	+	-	X971_RS14625	1	777	xylose isomerase
7195	WP_003517850.1	2	3	-	-	X971_RS14630	1	1077	sugar ABC transporter ATP-binding protein
7196	WP_013761392.1	2	3	-	-	X971_RS14635	1	876	sugar ABC transporter permease
7197	WP_003517854.1	2	3	-	-	X971_RS14640	1	954	ABC transporter permease
7198	WP_038493795.1	2	3	-	-	X971_RS14645	1	1290	ABC transporter ATP-binding protein
7199	WP_003517856.1	2	3	+	-	X971_RS14650	1	699	TetR family transcriptional regulator
7200	WP_003517858.1	2	3	+	-	X971_RS14655	1	1143	oxidoreductase
7201	WP_019566457.1	2	3	+	-	X971_RS14660	1	1164	hypothetical protein
7202	WP_013761396.1	2	3	+	-	X971_RS14665	1	822	hypothetical protein
7203	WP_038493798.1	2	3	+	-	X971_RS14670	1	1236	4,5-dihydroxyphthalate dehydrogenase
7204	WP_003517872.1	2	3	+	-	X971_RS14675	1	210	cold-shock protein
7205	WP_019566459.1	2	3	+	-	X971_RS14680	1	291	cold-shock protein
7206	WP_003517876.1	2	3	+	-	X971_RS14685	1	237	30S ribosomal protein S21
7207	WP_003517878.1	2	3	+	-	X971_RS14690	1	216	hypothetical protein
7208	WP_038493802.1	2	3	+	-	X971_RS14695	1	285	hypothetical protein
7209	WP_013761399.1	2	3	+	-	X971_RS14700	1	294	hypothetical protein
7210	WP_038493805.1	2	3	+	-	X971_RS14705	1	312	hypothetical protein
7211	WP_019566461.1	2	3	-	-	X971_RS14710	1	1098	acyltransferase
7212	WP_003517889.1	2	3	+	-	X971_RS14715	1	237	acyl carrier protein
7213	WP_019566462.1	2	3	-	-	X971_RS14720	1	1959	macrolide ABC transporter permease/ATP-binding protein MacB
7214	WP_019566463.1	2	3	-	-	X971_RS14725	1	1224	hemolysin secretion protein D
7215	WP_038495763.1	2	3	-	-	X971_RS14730	1	297	hypothetical protein
7216	WP_038495766.1	2	3	-	-	X971_RS14735	1	666	hypothetical protein
7217	WP_019566466.1	2	3	+	-	X971_RS14740	1	762	DNA-binding response regulator
7218	WP_038493808.1	2	3	+	-	X971_RS14745	1	1263	two-component sensor histidine kinase
7219	WP_019566467.1	2	3	-	-	X971_RS14750	1	1095	di-trans,poly-cis-decaprenylcistransferase
7220	WP_038493811.1	2	3	-	-	X971_RS14755	1	1572	polygalacturonase
7221	WP_038495769.1	2	3	-	-	X971_RS14760	1	1269	sugar ABC transporter substrate-binding protein
7222	WP_035199333.1	2	3	-	-	X971_RS14765	1	1101	sugar ABC transporter ATP-binding protein
7223	WP_038493814.1	2	3	-	-	X971_RS14770	1	885	sugar ABC transporter permease
7224	WP_003517909.1	2	3	-	-	X971_RS14775	1	882	sugar ABC transporter permease
7225	WP_038493817.1	2	3	+	-	X971_RS14780	1	927	AraC family transcriptional regulator
7226	WP_003517912.1	2	3	-	-	X971_RS14785	1	1281	C4-dicarboxylate ABC transporter permease
7227	WP_019566473.1	2	3	-	-	X971_RS14790	1	522	C4-dicarboxylate ABC transporter permease
7228	WP_003517915.1	2	3	-	-	X971_RS14795	1	978	C4-dicarboxylate ABC transporter
7229	WP_019566474.1	2	3	-	-	X971_RS14800	1	798	amidohydrolase
7230	WP_038493821.1	2	3	-	-	X971_RS14805	1	1137	mandelate racemase
7231	WP_003517921.1	2	3	-	-	X971_RS14810	1	912	5-dehydro-4-deoxyglucarate dehydratase
7232	WP_038493824.1	2	3	-	-	X971_RS14815	1	744	2-deoxy-D-gluconate 3-dehydrogenase
7233	WP_013761418.1	2	3	-	-	X971_RS14820	1	825	5-dehydro-4-deoxy-D-glucuronate isomerase
7234	WP_038493827.1	2	3	+	-	X971_RS14825	1	798	NAD-dependent dehydratase
7235	WP_038493829.1	2	3	+	-	X971_RS14830	1	738	GntR family transcriptional regulator
7236	WP_003517929.1	2	3	+	-	X971_RS14835	1	318	cupin
7237	WP_038493832.1	2	3	-	-	X971_RS14840	1	1233	proline dipeptidase
7238	WP_038493835.1	2	3	-	-	X971_RS14845	1	2004	oxidoreductase
7239	WP_038493838.1	2	3	-	-	X971_RS14850	1	1086	sugar ABC transporter ATP-binding protein
7240	WP_013761425.1	2	3	-	-	X971_RS14855	1	837	ABC transporter permease
7241	WP_038493841.1	2	3	-	-	X971_RS14860	1	861	lactose ABC transporter permease
7242	WP_019566481.1	2	3	-	-	X971_RS14865	1	1272	ABC transporter substrate-binding protein
7243	WP_013761428.1	2	3	+	-	X971_RS14870	1	891	AraC family transcriptional regulator
7244	WP_038493844.1	2	3	-	-	X971_RS14875	1	855	AraC family transcriptional regulator
7245	WP_003517947.1	2	3	+	-	X971_RS14880	1	1197	fosmidomycin resistance protein
7246	WP_003517949.1	2	3	+	-	X971_RS14885	1	897	LysR family transcriptional regulator
7247	WP_003517952.1	2	3	-	-	X971_RS14890	1	1281	ABC transporter permease
7248	WP_003517954.1	2	3	-	-	X971_RS14895	1	552	ABC transporter permease
7249	WP_038493848.1	2	3	-	-	X971_RS14900	1	996	ABC transporter substrate-binding protein
7250	WP_038493851.1	2	3	-	-	X971_RS14905	1	903	2-hydroxy-3-oxopropionate reductase
7251	WP_038495772.1	2	3	-	-	X971_RS14910	1	303	antibiotic biosynthesis monooxygenase
7252	WP_003517962.1	2	3	-	-	X971_RS14915	1	1359	flagellar protein FlgA
7253	WP_019566487.1	2	3	-	-	X971_RS14920	1	1014	LacI family transcriptional regulator
7254	WP_038495775.1	2	3	-	-	X971_RS14925	1	1011	zinc-binding dehydrogenase
7255	WP_025595922.1	2	3	-	-	X971_RS14930	1	771	sorbitol dehydrogenase
7256	WP_013761438.1	2	3	-	-	X971_RS14935	1	1314	sugar ABC transporter substrate-binding protein
7257	WP_038493854.1	2	3	+	-	X971_RS14940	1	1008	sugar kinase
7258	WP_038493857.1	2	3	+	-	X971_RS14945	1	1278	D-tagatose-bisphosphate aldolase, class II, non-catalytic subunit
7259	WP_013761441.1	2	3	+	-	X971_RS14950	1	873	sugar ABC transporter permease
7260	WP_003519423.1	2	3	+	-	X971_RS14955	1	825	mannitol ABC transporter permease
7261	WP_013761442.1	2	3	+	-	X971_RS14960	1	999	sugar ABC transporter ATP-binding protein
7262	WP_025595914.1	2	3	-	-	X971_RS14965	1	1077	glycerol-3-phosphate ABC transporter ATP-binding protein
7263	WP_003510396.1	2	3	-	-	X971_RS14970	1	831	ABC transporter permease
7264	WP_038493862.1	2	3	-	-	X971_RS14975	1	945	ABC transporter permease
7265	WP_019564577.1	2	3	-	-	X971_RS14980	1	1260	ABC transporter substrate-binding protein
7266	WP_025595912.1	2	3	-	-	X971_RS14985	1	1173	hypothetical protein
7267	WP_003510624.1	2	3	-	-	X971_RS14990	1	693	GntR family transcriptional regulator
7268	WP_003510626.1	2	3	-	-	X971_RS14995	1	984	metal ABC transporter substrate-binding protein
7269	WP_029658870.1	2	3	-	-	X971_RS15000	1	867	zinc ABC transporter permease
7270	WP_038493871.1	2	3	-	-	X971_RS15005	1	816	ABC transporter
7271	WP_003510636.1	2	3	+	-	X971_RS15010	1	1206	hypothetical protein
7272	WP_003510639.1	2	3	-	-	X971_RS15015	1	438	membrane protein
7273	WP_038493874.1	2	3	-	-	X971_RS15020	1	279	hypothetical protein
7274	WP_038495778.1	2	3	-	-	X971_RS15025	1	1107	cobalamin biosynthesis protein
7275	WP_035199367.1	2	3	+	-	X971_RS15030	1	1320	glycerol-3-phosphate ABC transporter substrate-binding protein
7276	WP_038493877.1	2	3	+	-	X971_RS15035	1	882	glycerol-3-phosphate transporter permease
7277	WP_003510648.1	2	3	+	-	X971_RS15040	1	849	glycerol-3-phosphate transporter membrane protein
7278	WP_038493880.1	2	3	+	ugpC	X971_RS15045	1	1062	glycerol-3-phosphate transporter ATP-binding subunit
7279	WP_003510652.1	2	3	-	-	X971_RS15050	1	444	hypothetical protein
7280	WP_019564584.1	2	3	-	-	X971_RS15055	1	699	membrane protein
7281	WP_038493883.1	2	3	-	-	X971_RS15060	1	1296	MFS transporter
7282	WP_038493885.1	2	3	-	-	X971_RS15065	1	402	MarR family transcriptional regulator
7283	WP_013761478.1	2	3	-	-	X971_RS15070	1	570	acetyltransferase
7284	WP_003510663.1	2	3	-	-	X971_RS15075	1	1134	ornithine decarboxylase
7285	WP_003510664.1	2	3	+	-	X971_RS15080	1	894	LysR family transcriptional regulator
7286	WP_003510665.1	2	3	-	-	X971_RS15085	1	954	ABC transporter substrate-binding protein
7287	WP_025595778.1	2	3	-	-	X971_RS15090	1	1002	ABC transporter permease
7288	WP_038493890.1	2	3	-	-	X971_RS15095	1	1524	ABC transporter ATP-binding protein
7289	WP_003510668.1	2	3	-	-	X971_RS15100	1	1506	signal transduction histidine kinase
7290	WP_035199372.1	2	3	-	-	X971_RS15105	1	825	hypothetical protein
7291	WP_038493893.1	2	3	-	-	X971_RS15110	1	1047	methyltransferase
7292	WP_038493896.1	2	3	+	-	X971_RS15115	1	1995	diguanylate cyclase
7293	WP_038493899.1	2	3	-	-	X971_RS15120	1	1077	oxidoreductase
7294	WP_038493902.1	2	3	-	-	X971_RS15125	1	2709	cell division protein FtsK
7295	WP_035199376.1	2	3	+	-	X971_RS15130	1	1611	ABC transporter substrate-binding protein
7296	WP_038493905.1	2	3	+	-	X971_RS15135	1	990	ABC transporter permease
7297	WP_038493908.1	2	3	+	-	X971_RS15140	1	831	peptide ABC transporter permease
7298	WP_019564598.1	2	3	+	-	X971_RS15145	1	804	peptide ABC transporter ATPase
7299	WP_038493911.1	2	3	+	-	X971_RS15150	1	786	peptide ABC transporter ATP-binding protein
7300	WP_038493914.1	2	3	+	-	X971_RS15155	1	1119	aspartate aminotransferase
7301	WP_013761494.1	2	3	+	-	X971_RS15160	1	195	hypothetical protein
7302	WP_003510695.1	2	3	-	-	X971_RS15165	1	1812	dihydroxy-acid dehydratase
7303	WP_003510698.1	2	3	+	-	X971_RS15170	1	960	sugar ABC transporter substrate-binding protein
7304	WP_025595758.1	2	3	+	-	X971_RS15175	1	1524	sugar ABC transporter ATP-binding protein
7305	WP_038493917.1	2	3	+	-	X971_RS15180	1	1044	sugar ABC transporter permease
7306	WP_035200553.1	2	3	+	-	X971_RS15185	1	978	sugar ABC transporter permease YjfF
7307	WP_013761497.1	2	3	+	-	X971_RS15190	1	735	GntR family transcriptional regulator
7308	WP_003510707.1	2	3	-	-	X971_RS15195	1	1218	transporter
7309	WP_013761499.1	2	3	+	-	X971_RS15200	1	939	cupin
7310	WP_038493920.1	2	3	-	dnaE2	X971_RS15205	1	3279	DNA polymerase
7311	WP_038493923.1	2	3	-	-	X971_RS15210	1	1518	nucleotidyltransferase
7312	WP_025595750.1	2	3	-	-	X971_RS15215	1	765	damage-inducible protein
7313	WP_025595749.1	2	3	+	-	X971_RS15220	1	192	hypothetical protein
7314	WP_013761503.1	2	3	+	-	X971_RS15225	1	354	membrane protein
7315	WP_038493927.1	2	3	+	-	X971_RS15230	1	1272	hydroxypyruvate reductase
7316	WP_038493930.1	2	3	+	-	X971_RS15235	1	249	hypothetical protein
7317	WP_038493933.1	2	3	-	-	X971_RS15240	1	1188	oxidoreductase
7318	WP_003510723.1	2	3	-	-	X971_RS15245	1	1053	AP endonuclease
7319	WP_038493937.1	2	3	-	-	X971_RS15250	1	1074	ABC transporter
7320	WP_003510727.1	2	3	-	-	X971_RS15255	1	849	thiamine ABC transporter ATP-binding protein
7321	WP_003510729.1	2	3	-	-	X971_RS15260	1	939	sugar ABC transporter permease
7322	WP_038493940.1	2	3	-	-	X971_RS15265	1	1302	ABC transporter substrate-binding protein
7323	WP_038493944.1	2	3	+	-	X971_RS15270	1	1200	ROK family transcriptional regulator
7324	WP_038493947.1	2	3	+	-	X971_RS15275	1	1101	oxidoreductase
7325	WP_003510737.1	2	3	+	-	X971_RS15280	1	642	hypothetical protein
7326	WP_038493950.1	2	3	-	-	X971_RS15285	1	1359	hypothetical protein
7327	WP_038493953.1	2	3	+	-	X971_RS15290	1	2319	diguanylate phosphodiesterase
7328	WP_013761515.1	2	3	+	-	X971_RS15295	1	894	ABC transporter substrate-binding protein
7329	WP_003510747.1	2	3	+	-	X971_RS15300	1	903	ABC transporter substrate-binding protein
7330	WP_003510750.1	2	3	-	-	X971_RS15305	1	261	cell division topological specificity factor MinE
7331	WP_003510752.1	2	3	-	-	X971_RS15310	1	816	septum site-determining protein MinD
7332	WP_003510754.1	2	3	-	minC	X971_RS15315	1	729	septation inhibitor protein
7333	WP_019564617.1	2	3	+	-	X971_RS15320	1	687	glycerol-3-phosphatase
7334	WP_038493956.1	2	3	+	-	X971_RS15325	1	717	GntR family transcriptional regulator
7335	WP_038493959.1	2	3	+	-	X971_RS15330	1	975	ABC transporter substrate-binding protein
7336	WP_013761519.1	2	3	+	-	X971_RS15335	1	573	ABC transporter permease
7337	WP_003510762.1	2	3	+	-	X971_RS15340	1	1407	ABC transporter permease
7338	WP_038493962.1	2	3	+	-	X971_RS15345	1	1047	L-idonate 5-dehydrogenase
7339	WP_038493965.1	2	3	+	-	X971_RS15350	1	1209	mannonate dehydratase
7340	WP_038495782.1	2	3	-	-	X971_RS15355	1	354	antibiotic resistance protein VanZ
7341	WP_038493968.1	2	3	+	-	X971_RS15360	1	1512	2,5-dioxovalerate dehydrogenase
7342	WP_038493972.1	2	3	-	-	X971_RS15365	1	999	ABC transporter substrate-binding protein
7343	WP_038493975.1	2	3	-	-	X971_RS15370	1	1833	ABC transporter permease
7344	WP_025595728.1	2	3	-	-	X971_RS15375	1	1128	alkanesulfonate monooxygenase
7345	WP_038493977.1	2	3	-	-	X971_RS15380	1	867	ABC transporter
7346	WP_038493980.1	2	3	+	-	X971_RS15385	1	192	hypothetical protein
7347	WP_003510774.1	2	3	+	-	X971_RS15390	1	366	transcriptional regulator
7348	WP_038493983.1	2	3	+	-	X971_RS15395	1	630	glutathione S-transferase
7349	WP_038493986.1	2	3	-	-	X971_RS15400	1	1836	glutathione ABC transporter ATP-binding protein
7350	WP_038495785.1	2	3	-	-	X971_RS15405	1	1197	hypothetical protein
7351	WP_038493992.1	2	3	+	-	X971_RS15410	1	837	IclR family transcriptional regulator
7352	WP_019564632.1	2	3	-	-	X971_RS15415	1	495	hypothetical protein
7353	WP_038493995.1	2	3	-	-	X971_RS15420	1	1224	dihydroorotase
7354	WP_019564634.1	2	3	-	-	X971_RS15425	1	876	peptide ABC transporter permease
7355	WP_003510794.1	2	3	-	-	X971_RS15430	1	942	peptide ABC transporter
7356	WP_038493998.1	2	3	-	-	X971_RS15435	1	1527	peptide ABC transporter
7357	WP_038494001.1	2	3	+	-	X971_RS15440	1	222	hypothetical protein
7358	WP_003510798.1	2	3	+	-	X971_RS15445	1	1125	glycosyl transferase family 1
7359	WP_013761537.1	2	3	+	-	X971_RS15450	1	519	transcriptional regulator
7360	WP_051489714.1	2	3	+	-	X971_RS26475	1	933	hypothetical protein
7361	WP_013761539.1	2	3	+	-	X971_RS15460	1	1197	sugar ABC transporter substrate-binding protein
7362	WP_038494004.1	2	3	+	-	X971_RS15465	1	1302	hemolysin secretion protein D
7363	WP_038494007.1	2	3	+	-	X971_RS15470	1	3144	acriflavine resistance protein B
7364	WP_038494009.1	2	3	-	-	X971_RS15475	1	585	invasion protein
7365	WP_038494012.1	2	3	-	-	X971_RS15480	1	3969	autotransporter
7366	WP_038494015.1	2	3	-	-	X971_RS15485	1	525	flavin oxidoreductase
7367	WP_019564643.1	2	3	-	-	X971_RS15490	1	894	aryl-alcohol dehydrogenase
7368	WP_003510817.1	2	3	-	-	X971_RS15495	1	1158	alkanesulfonate monooxygenase
7369	WP_003510818.1	2	3	+	-	X971_RS15500	1	705	GntR family transcriptional regulator
7370	WP_038495792.1	2	3	+	-	X971_RS15505	1	1077	glycerol-3-phosphate ABC transporter ATP-binding protein
7371	WP_013761547.1	2	3	+	-	X971_RS15510	1	1236	sugar ABC transporter substrate-binding protein
7372	WP_003510821.1	2	3	+	-	X971_RS15515	1	912	sugar ABC transporter permease
7373	WP_003500737.1	2	3	+	-	X971_RS15520	1	858	sugar ABC transporter permease
7374	WP_038494022.1	2	3	+	-	X971_RS15525	1	1995	alpha-glucosidase
7375	WP_038494024.1	2	3	-	-	X971_RS15530	1	1290	membrane protein
7376	WP_038494027.1	2	3	+	-	X971_RS15535	1	786	ABC transporter permease
7377	WP_038494029.1	2	3	+	-	X971_RS15540	1	945	ABC transporter ATP-binding protein
7378	WP_038494032.1	2	3	+	-	X971_RS15545	1	741	hydroxyethylthiazole kinase
7379	WP_038494035.1	2	3	+	-	X971_RS15550	1	663	thiamine phosphate synthase
7380	WP_038494038.1	2	3	+	-	X971_RS15555	1	798	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
7381	WP_003500727.1	2	3	-	-	X971_RS15560	1	459	transcriptional regulator
7382	WP_038494041.1	2	3	+	-	X971_RS15565	1	1167	alanine racemase
7383	WP_003510835.1	2	3	+	-	X971_RS15570	1	1257	D-amino acid dehydrogenase small subunit
7384	WP_025595694.1	2	3	-	-	X971_RS15575	1	711	GntR family transcriptional regulator
7385	WP_003510838.1	2	3	+	-	X971_RS15580	1	513	hypothetical protein
7386	WP_038494044.1	2	3	-	-	X971_RS15585	1	1365	Fis family transcriptional regulator
7387	WP_038494047.1	2	3	-	-	X971_RS15590	1	1842	two-component sensor histidine kinase
7388	WP_013761559.1	2	3	+	-	X971_RS15595	1	1347	C4-dicarboxylate transporter DctA
7389	WP_019564660.1	2	3	+	-	X971_RS15600	1	438	transporter
7390	WP_038494050.1	2	3	-	-	X971_RS15605	1	1353	aspartate aminotransferase family protein
7391	WP_003510849.1	2	3	-	-	X971_RS15610	1	735	oxidoreductase
7392	WP_038494052.1	2	3	+	-	X971_RS15615	1	1647	cellulose biosynthesis protein
7393	WP_038494055.1	2	3	+	-	X971_RS15620	1	1155	peptidase M20
7394	WP_013761565.1	2	3	-	-	X971_RS15625	1	2343	cellulose synthesis protein
7395	WP_003510860.1	2	3	-	-	X971_RS15630	1	1056	endoglucanase
7396	WP_038494058.1	2	3	-	-	X971_RS15635	1	2487	cellulose synthase BcsB subunit
7397	WP_038494060.1	2	3	-	-	X971_RS15640	1	2190	cellulose synthase catalytic subunit (UDP-forming)
7398	WP_013761568.1	2	3	-	-	X971_RS15645	1	903	hypothetical protein
7399	WP_038494063.1	2	3	+	-	X971_RS15650	1	1185	mannose-6-phosphate isomerase
7400	WP_038494064.1	2	3	-	-	X971_RS15655	1	966	glycosyl hydrolase family 5
7401	WP_003510879.1	2	3	-	-	X971_RS15660	1	504	hypothetical protein
7402	WP_038494067.1	2	3	-	-	X971_RS15665	1	1929	N-acetylglucosaminyltransferase
7403	WP_003510883.1	2	3	-	-	X971_RS15670	1	984	UDP-glucose 4-epimerase GalE
7404	WP_003510890.1	2	3	-	-	X971_RS15675	1	1023	NAD-dependent dehydratase
7405	WP_013761572.1	2	3	+	-	X971_RS15680	1	351	hypothetical protein
7406	WP_038494070.1	2	3	-	-	X971_RS15685	1	771	helix-turn-helix transcriptional regulator
7407	WP_035199459.1	2	3	+	-	X971_RS15690	1	963	fibrinogen-binding protein
7408	WP_038494074.1	2	3	+	-	X971_RS15695	1	2022	hypothetical protein
7409	WP_038494079.1	2	3	+	-	X971_RS15700	1	2223	ABC transporter ATP-binding protein
7410	WP_038494081.1	2	3	+	-	X971_RS15705	1	1365	HlyD family type I secretion periplasmic adaptor subunit
7411	WP_038494084.1	2	3	+	-	X971_RS15710	1	495	hypothetical protein
7412	WP_003510903.1	2	3	-	-	X971_RS15715	1	1269	exopolysaccharide biosynthesis protein
7413	WP_013761580.1	2	3	-	-	X971_RS15720	1	1287	sugar ABC transporter substrate-binding protein
7414	WP_003510909.1	2	3	-	-	X971_RS15725	1	681	exopolysaccharide biosynthesis protein
7415	WP_051489716.1	2	3	+	-	X971_RS26480	1	234	hypothetical protein
7416	WP_003510910.1	2	3	-	-	X971_RS15735	1	549	aldehyde dehydrogenase
7417	WP_038494091.1	2	3	+	-	X971_RS15740	1	1335	aspartate aminotransferase family protein
7418	WP_038494093.1	2	3	+	-	X971_RS15745	1	1821	chemotaxis protein
7419	WP_035251547.1	2	3	-	-	X971_RS15750	1	786	transpeptidase
7420	WP_038494094.1	2	3	-	-	X971_RS15755	1	1056	hypothetical protein
7421	WP_038494096.1	2	3	-	-	X971_RS15760	1	786	3-ketoacyl-ACP reductase
7422	WP_038494099.1	2	3	-	-	X971_RS15765	1	384	hypothetical protein
7423	WP_038495795.1	2	3	+	-	X971_RS15770	1	576	DNA-3-methyladenine glycosylase
7424	WP_035251458.1	2	3	-	-	X971_RS15775	1	159	hypothetical protein
7425	WP_003510923.1	2	3	-	-	X971_RS15780	1	198	hypothetical protein
7426	WP_003510924.1	2	3	-	-	X971_RS15785	1	1014	transcriptional regulator
7427	WP_038494104.1	2	3	+	-	X971_RS15790	1	1266	ABC transporter substrate-binding protein
7428	WP_038494108.1	2	3	+	-	X971_RS15795	1	975	sugar ABC transporter permease
7429	WP_003510927.1	2	3	+	-	X971_RS15800	1	834	sugar ABC transporter permease
7430	WP_038494111.1	2	3	+	-	X971_RS15805	1	1029	glycerol-3-phosphate ABC transporter ATPase
7431	WP_003510932.1	2	3	+	-	X971_RS15810	1	786	trehalose utilization protein ThuA
7432	WP_003510934.1	2	3	+	-	X971_RS15815	1	1050	oxidoreductase
7433	WP_003510936.1	2	3	-	-	X971_RS15820	1	756	7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE
7434	WP_003510937.1	2	3	-	-	X971_RS15825	1	357	6-pyruvoyl tetrahydrobiopterin synthase
7435	WP_003510940.1	2	3	-	-	X971_RS15830	1	711	7-cyano-7-deazaguanine synthase
7436	WP_003510945.1	2	3	-	-	X971_RS15835	1	1134	oxidoreductase
7437	WP_003510948.1	2	3	-	-	X971_RS15840	1	765	xylose isomerase
7438	WP_003510949.1	2	3	-	-	X971_RS15845	1	1089	ABC transporter ATP-binding protein
7439	WP_003510950.1	2	3	-	-	X971_RS15850	1	942	sugar ABC transporter permease
7440	WP_003510951.1	2	3	-	-	X971_RS15855	1	903	sugar ABC transporter permease
7441	WP_038494114.1	2	3	-	-	X971_RS15860	1	1233	ABC transporter substrate-binding protein
7442	WP_035251462.1	2	3	+	-	X971_RS15865	1	723	abortive infection protein
7443	WP_003510955.1	2	3	-	-	X971_RS15870	1	1431	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
7444	WP_003510957.1	2	3	-	-	X971_RS15875	1	2430	quinate dehydrogenase
7445	WP_038494117.1	2	3	+	-	X971_RS15880	1	258	hypothetical protein
7446	WP_038495798.1	2	3	+	-	X971_RS15885	1	975	LysR family transcriptional regulator
7447	WP_003510961.1	2	3	+	-	X971_RS15890	1	2289	bifunctional malic enzyme oxidoreductase/phosphotransacetylase
7448	WP_003510963.1	2	3	+	-	X971_RS15895	1	840	amino acid ABC transporter
7449	WP_003510965.1	2	3	+	-	X971_RS15900	1	744	amino acid ABC transporter
7450	WP_003510967.1	2	3	+	-	X971_RS15905	1	783	amino acid ABC transporter
7451	WP_003510968.1	2	3	+	-	X971_RS15910	1	801	phosphate ABC transporter ATP-binding protein
7452	WP_003510970.1	2	3	+	-	X971_RS15915	1	1347	protein involved in propionate catabolism
7453	WP_003510972.1	2	3	+	-	X971_RS15920	1	1320	monooxygenase
7454	WP_003510974.1	2	3	-	-	X971_RS15925	1	1737	methyl-accepting chemotaxis protein
7455	WP_003510975.1	2	3	+	-	X971_RS15930	1	1254	D-amino-acid dehydrogenase
7456	WP_003510976.1	2	3	-	-	X971_RS15935	1	534	hypothetical protein
7457	WP_003510978.1	2	3	-	-	X971_RS15940	1	225	hypothetical protein
7458	WP_003510979.1	2	3	-	-	X971_RS15945	1	381	hypothetical protein
7459	WP_003510982.1	2	3	+	-	X971_RS15950	1	540	C4-dicarboxylate ABC transporter
7460	WP_003510985.1	2	3	+	-	X971_RS15955	1	1482	C4-dicarboxylate ABC transporter
7461	WP_003510986.1	2	3	-	-	X971_RS15960	1	1098	ABC transporter substrate-binding protein
7462	WP_003510988.1	2	3	+	-	X971_RS15965	1	756	gamma-glutamyl-gamma-aminobutyrate hydrolase
7463	WP_003510990.1	2	3	-	-	X971_RS15970	1	1032	sugar ABC transporter permease
7464	WP_003510992.1	2	3	-	-	X971_RS15975	1	1542	D-ribose transporter ATP-binding protein
7465	WP_003510994.1	2	3	-	-	X971_RS15980	1	930	rhizopine-binding protein
7466	WP_003510996.1	2	3	-	-	X971_RS15985	1	1443	peptidase M20
7467	WP_035251549.1	2	3	-	-	X971_RS15990	1	1545	peptide ABC transporter substrate-binding protein
7468	WP_003511000.1	2	3	-	-	X971_RS15995	1	843	serine hydrolase
7469	WP_003511002.1	2	3	-	-	X971_RS16000	1	1635	peptide ABC transporter ATP-binding protein
7470	WP_003511004.1	2	3	-	-	X971_RS16005	1	819	peptide ABC transporter permease
